Date,Actual,High,Low,Open,Volume,Coin,Predicted_Close,Lower_CI,Upper_CI
2024-02-17,51662.99609375,52191.9140625,50669.66796875,52161.67578125,20009091006.0,BTC-USD,53993.80465311473,48027.55980047531,59794.27056416245
2024-02-18,52122.546875,52356.96484375,51233.70703125,51661.96875,17595377311.0,BTC-USD,54393.54825345242,49063.164340441945,59995.12967704176
2024-02-19,51779.14453125,52483.32421875,51711.8203125,52134.8125,21362184346.0,BTC-USD,55138.35780730908,49099.92158978879,61384.27894347135
2024-02-20,52284.875,52945.05078125,50792.3125,51777.7265625,33353758256.0,BTC-USD,55041.19240285393,48736.65381286013,60822.96696886248
2024-02-21,51839.1796875,52368.81640625,50671.7578125,52273.53515625,28624907020.0,BTC-USD,55869.32579888687,49721.03276085261,62148.05558946073
2024-02-22,51304.97265625,52009.61328125,50926.29296875,51854.64453125,25413900611.0,BTC-USD,56003.49763025713,50036.683501126456,61131.69835276401
2024-02-23,50731.94921875,51497.93359375,50561.77734375,51283.90625,21427078270.0,BTC-USD,56420.62547097118,50842.6846149309,61968.46130997957
2024-02-24,51571.1015625,51684.1953125,50585.4453125,50736.37109375,15174077879.0,BTC-USD,56603.18505063029,51040.95195480567,62127.73203650542
2024-02-25,51733.23828125,51950.02734375,51306.171875,51565.21484375,15413239245.0,BTC-USD,57002.92865096665,50939.20694676185,62714.09550002671
2024-02-26,54522.40234375,54938.17578125,50931.03125,51730.5390625,34074411896.0,BTC-USD,57747.738204824425,51738.93376256775,63811.2372572867
2024-02-27,57085.37109375,57537.83984375,54484.19921875,54519.36328125,49756832031.0,BTC-USD,57650.57280036921,52071.69637126899,63162.63046295452
2024-02-28,62504.7890625,63913.1328125,56738.42578125,57071.09765625,83239156760.0,BTC-USD,58478.70619640097,52955.688290200924,64229.89671944488
2024-02-29,61198.3828125,63585.64453125,60498.73046875,62499.18359375,65496611844.0,BTC-USD,58612.878032128036,53203.504938035985,64405.652128052905
2024-03-01,62440.6328125,63155.1015625,60802.52734375,61168.0625,40186368423.0,BTC-USD,59030.005877198244,53075.87013476547,64084.556150676515
2024-03-02,62029.84765625,62458.69921875,61657.2890625,62431.65234375,23888473685.0,BTC-USD,59212.565461212194,53954.471267098976,65380.76265603583
