Date,Open,High,Low,Actual,Volume,Coin,Predicted_Close,Lower_CI,Upper_CI
2024-03-29,3561.01171875,3583.701416015625,3475.7255859375,3511.80615234375,12712701619.0,ETH-USD,3350.8419697692093,2995.2858311297587,3704.4912532952203
2024-03-30,3511.82763671875,3566.08447265625,3489.902099609375,3507.9443359375,9389066783.0,ETH-USD,3357.8399440690605,3000.4592847268696,3685.000864840982
2024-03-31,3507.95166015625,3655.218994140625,3507.24267578125,3647.8564453125,10499881424.0,ETH-USD,3361.450781934733,2984.5774806551944,3706.855617683572
2024-04-01,3647.819580078125,3648.129150390625,3418.6953125,3505.030029296875,16002098681.0,ETH-USD,3393.035059723423,3051.303944247244,3735.748717967777
2024-04-02,3504.818359375,3506.962890625,3215.985107421875,3277.234619140625,22076539151.0,ETH-USD,3352.764591234986,2985.208539419764,3705.3660554706316
2024-04-03,3277.32421875,3368.111572265625,3205.649169921875,3311.44189453125,16010734587.0,ETH-USD,3373.9987402712777,3025.0704075943177,3751.1776695790613
2024-04-04,3311.495361328125,3443.20751953125,3253.3193359375,3330.04052734375,14476330517.0,ETH-USD,3365.50671614034,3014.533103853287,3719.1775408518142
2024-04-05,3330.005859375,3345.66650390625,3214.244140625,3318.88525390625,15214447092.0,ETH-USD,3359.93751142692,3017.9854900877817,3718.001126838087
2024-04-06,3318.86474609375,3397.592529296875,3308.9833984375,3354.183837890625,8956926798.0,ETH-USD,3366.935485740091,3024.7771512331055,3695.416425247239
2024-04-07,3354.2138671875,3458.50830078125,3346.11474609375,3453.49462890625,9931108526.0,ETH-USD,3370.5463236191663,2997.185698463371,3706.3942710617416
2024-04-08,3453.498779296875,3727.616455078125,3409.51171875,3695.292724609375,19055143129.0,ETH-USD,3402.130601421208,3042.264321417677,3759.7983846770226
2024-04-09,3695.341796875,3724.92236328125,3455.107666015625,3505.163330078125,18279773833.0,ETH-USD,3361.8601329461017,3022.934517017412,3717.4105086850786
2024-04-10,3505.156005859375,3561.516357421875,3415.180419921875,3543.737060546875,16872482726.0,ETH-USD,3383.094281995665,3015.3211582707827,3745.0311095535876
2024-04-11,3543.4521484375,3616.1943359375,3477.171142578125,3505.247802734375,14076734489.0,ETH-USD,3374.6022578647317,2995.5527297588296,3738.705136246196
2024-04-12,3505.329833984375,3552.589111328125,3103.43017578125,3243.034912109375,22104869556.0,ETH-USD,3369.033053151352,3018.5113150367033,3713.06096138901
2024-04-13,3242.94091796875,3299.663818359375,2862.3935546875,3004.900390625,29930408174.0,ETH-USD,3376.031027464583,3013.549920308779,3700.695589263918
2024-04-14,3005.547607421875,3174.66650390625,2914.4228515625,3156.94189453125,25486284994.0,ETH-USD,3379.6418653436062,3022.4685236863124,3742.368124405987
2024-04-15,3156.830078125,3277.5615234375,3026.538818359375,3101.600341796875,21925843181.0,ETH-USD,3411.2261431456545,3067.2782047944183,3765.563473501668
2024-04-16,3101.140625,3127.160888671875,2997.754638671875,3084.920166015625,19441391169.0,ETH-USD,3370.95567449233,3011.7356149742463,3724.3576558282916
2024-04-17,3084.923583984375,3123.669677734375,2918.5537109375,2984.7275390625,17711869375.0,ETH-USD,3392.1898233637194,3037.7498568282836,3748.3567114309953
2024-04-18,2984.705322265625,3094.842041015625,2956.12744140625,3066.027587890625,15183777035.0,ETH-USD,3383.697799054516,3018.0935187586933,3764.697882686059
2024-04-19,3065.953125,3127.114990234375,2868.7958984375,3059.278564453125,20399982867.0,ETH-USD,3378.128594162906,3021.173067542464,3737.1728588162046
2024-04-20,3059.47802734375,3170.6728515625,3021.784912109375,3157.627197265625,9918642130.0,ETH-USD,3385.126568297911,3036.586879871185,3754.044927111145
2024-04-21,3157.571044921875,3197.50634765625,3119.552001953125,3147.28857421875,9394387894.0,ETH-USD,3388.7374059986214,3023.754455104266,3713.6305878903977
2024-04-22,3147.66357421875,3236.6591796875,3131.367431640625,3201.652099609375,12063858733.0,ETH-USD,3420.3216836224706,3046.2678360155433,3779.061151324632
2024-04-23,3201.588623046875,3264.41943359375,3154.58984375,3219.91162109375,11054442653.0,ETH-USD,3380.0512149691313,2990.897110277139,3734.231500209114
2024-04-24,3219.95703125,3292.921630859375,3105.982177734375,3139.80517578125,14000234760.0,ETH-USD,3401.285363840543,3027.9955200185645,3753.620693483006
2024-04-25,3139.624267578125,3190.976318359375,3074.8046875,3156.509521484375,13989030260.0,ETH-USD,3392.7933395312884,3044.195051347294,3747.951689770285
2024-04-26,3156.384033203125,3166.188720703125,3103.10400390625,3130.164794921875,10622333862.0,ETH-USD,3387.2241346398064,3023.9909356179533,3761.4760813333883
2024-04-27,3129.72705078125,3279.451171875,3071.340087890625,3252.168212890625,11820785577.0,ETH-USD,3394.222108765642,3027.354512643767,3748.199147590329
2024-04-28,3252.24560546875,3351.176513671875,3249.149169921875,3262.774658203125,11379192678.0,ETH-USD,3397.83294645725,3040.486755173798,3752.600432952956
2024-04-29,3262.3408203125,3285.46875,3116.199951171875,3215.428955078125,15032246816.0,ETH-USD,3429.4172240719595,3090.0507811868592,3792.469227613414
2024-04-30,3215.381103515625,3249.37841796875,2918.228759765625,3012.286865234375,18266894653.0,ETH-USD,3389.146755409491,3038.848004758704,3733.843051685019
2024-05-01,3011.015625,3020.17333984375,2815.92333984375,2969.78466796875,20005057445.0,ETH-USD,3410.3809042717103,3047.924594222542,3766.7267658051824
2024-05-02,2969.79443359375,3015.05029296875,2894.329833984375,2988.16845703125,13163903903.0,ETH-USD,3401.888879953444,3053.994571895143,3758.7613164748177
2024-05-03,2988.134521484375,3127.1552734375,2960.18212890625,3103.5419921875,12862183229.0,ETH-USD,3396.319675052591,3062.885724193216,3759.577092561208
2024-05-04,3103.61962890625,3167.541259765625,3096.267578125,3117.576416015625,8283229638.0,ETH-USD,3403.3176491785002,3056.8198282411277,3790.2994759237677
2024-05-05,3117.636962890625,3170.05517578125,3075.586181640625,3137.2490234375,8783447639.0,ETH-USD,3406.9284868701657,3050.1313070052165,3761.5783481144367
2024-05-06,3137.51025390625,3220.15234375,3048.238525390625,3062.728759765625,13008587255.0,ETH-USD,3438.512764484856,3085.219515502568,3809.7387555817368
2024-05-07,3062.7509765625,3129.081298828125,3003.013671875,3006.5771484375,11743187337.0,ETH-USD,3398.242295822373,3041.912580342831,3767.548573166518
2024-05-08,3006.315673828125,3037.196044921875,2938.47265625,2973.6572265625,11791662158.0,ETH-USD,3419.4764446846134,3061.7665503459266,3748.8581430241834
2024-05-09,2973.9716796875,3057.958251953125,2951.223876953125,3036.0205078125,10861947179.0,ETH-USD,3410.984420395276,3056.9441314282158,3765.836247107103
2024-05-10,3036.231201171875,3052.7294921875,2881.000732421875,2909.791259765625,12278653601.0,ETH-USD,3405.4152155235515,3055.5013595716787,3767.716825254116
2024-05-11,2909.845458984375,2942.1787109375,2888.083251953125,2911.60205078125,6795916454.0,ETH-USD,3412.4131896783647,3076.688488644897,3765.484225284928
2024-05-12,2911.658203125,2953.04736328125,2902.201904296875,2928.701904296875,5908941395.0,ETH-USD,3416.024027399044,3067.005416933507,3772.593795254902
2024-05-13,2928.81396484375,2994.869140625,2865.134521484375,2949.359619140625,13352264795.0,ETH-USD,3447.6083050427324,3066.73953581242,3809.6317835913915
2024-05-14,2949.213134765625,2959.546630859375,2863.5458984375,2881.157958984375,12444516140.0,ETH-USD,3407.3378364092564,3074.5645327182547,3775.7517242298472
2024-05-15,2881.224609375,3041.602294921875,2864.7353515625,3037.056640625,14666902956.0,ETH-USD,3428.571985300519,3071.950011041478,3763.240694578079
2024-05-16,3036.01416015625,3041.80712890625,2925.08740234375,2945.131103515625,13035465176.0,ETH-USD,3420.0799610112454,3068.931818740879,3788.749832979389
2024-05-17,2945.136962890625,3120.3017578125,2934.112548828125,3094.11865234375,14449438097.0,ETH-USD,3414.5107561394652,3050.417279675427,3788.992318662059
2024-05-18,3094.553466796875,3146.79052734375,3087.704345703125,3122.948974609375,9407051320.0,ETH-USD,3421.5087302941565,3029.93633379159,3774.7012778947787
2024-05-19,3122.82470703125,3137.1484375,3056.75439453125,3071.843017578125,8747800800.0,ETH-USD,3425.119568014895,3070.2775697885263,3792.8182639461807
2024-05-20,3071.85888671875,3690.805908203125,3050.2978515625,3663.85546875,31228143948.0,ETH-USD,3456.703845658563,3104.4012313655935,3817.4168405086116
2024-05-21,3663.01123046875,3837.372802734375,3628.096435546875,3789.312744140625,37643853967.0,ETH-USD,3416.4333767717294,3057.2614415622247,3779.2687968741707
2024-05-22,3789.372802734375,3810.948486328125,3655.0751953125,3737.2177734375,25155809461.0,ETH-USD,3437.667525409645,3075.410411309528,3786.6114174353656
2024-05-23,3737.178466796875,3943.553955078125,3552.642578125,3776.92724609375,45623656317.0,ETH-USD,3429.1755008669957,3073.027978607223,3773.82891194536
2024-05-24,3776.992431640625,3825.12255859375,3631.990234375,3726.9345703125,22257061429.0,ETH-USD,3423.606295741817,3066.489612223964,3796.2811559559677
2024-05-25,3726.9755859375,3776.006591796875,3710.5283203125,3749.236572265625,10000027764.0,ETH-USD,3430.604269643408,3057.7979622257217,3788.0340345073682
2024-05-26,3749.179931640625,3879.470703125,3732.02294921875,3825.8974609375,14650794791.0,ETH-USD,3434.215107110613,3065.485290514041,3785.427642093335
2024-05-27,3826.127197265625,3973.556396484375,3821.930419921875,3892.0068359375,18949181813.0,ETH-USD,3465.7993845010537,3123.774440204639,3847.8288470600783
2024-05-28,3892.096923828125,3924.895751953125,3771.2138671875,3840.25634765625,19846044324.0,ETH-USD,3425.528915614153,3059.229356933068,3770.745381582926
2024-05-29,3840.235107421875,3880.6484375,3742.041259765625,3763.196533203125,17411416736.0,ETH-USD,3446.7630642521576,3084.9750688695035,3816.78853714781
2024-05-30,3763.357666015625,3823.643310546875,3702.263671875,3746.849609375,15065849797.0,ETH-USD,3438.2710397094697,3062.648331727949,3792.996369825147
2024-05-31,3746.861572265625,3843.857666015625,3723.835205078125,3760.026611328125,15290700646.0,ETH-USD,3432.701834584338,3065.041895214382,3767.905016478859
2024-06-01,3759.88427734375,3829.294677734375,3749.840087890625,3813.198974609375,8661024535.0,ETH-USD,3436.1154878293205,3079.2201378058703,3797.2789327212813
2024-06-02,3813.275634765625,3834.911865234375,3752.41455078125,3780.89599609375,11126903059.0,ETH-USD,3436.1420046400963,3095.9453171774353,3812.2133881462437
2024-06-03,3780.854248046875,3848.60302734375,3758.919921875,3766.38916015625,14082454300.0,ETH-USD,3464.1419613740286,3093.280671596692,3797.403016734006
2024-06-04,3766.476318359375,3831.364990234375,3738.13427734375,3812.515869140625,13331489271.0,ETH-USD,3420.287171830685,3078.0153976270585,3772.613547461931
2024-06-05,3812.560791015625,3887.48583984375,3778.65576171875,3864.260986328125,15480034434.0,ETH-USD,3437.936999812099,3079.990870036425,3785.3500278562483
2024-06-06,3864.263427734375,3878.05224609375,3761.775390625,3811.60595703125,13606583873.0,ETH-USD,3425.8606546130195,3071.7066679937166,3789.2861801848867
2024-06-07,3811.666015625,3838.4521484375,3615.2802734375,3678.629150390625,18220286186.0,ETH-USD,3416.707128831403,3094.839199466117,3778.0170496950677
2024-06-08,3677.400390625,3707.497314453125,3669.637939453125,3680.949951171875,9096091805.0,ETH-USD,3420.120782076308,3063.9891617448247,3785.609342355768
2024-06-09,3680.93603515625,3719.36767578125,3668.12353515625,3705.90380859375,7910768788.0,ETH-USD,3420.1472988871965,3056.1307630348783,3771.038831233361
2024-06-10,3705.877197265625,3711.4287109375,3648.16455078125,3666.717529296875,10377300126.0,ETH-USD,3448.147255621069,3094.298670535919,3819.5054527391703
2024-06-11,3666.35888671875,3669.890869140625,3434.7490234375,3498.33056640625,19184721538.0,ETH-USD,3404.2924660776957,3057.0341449707025,3759.6462481808826
2024-06-12,3497.89697265625,3652.4921875,3463.784912109375,3559.61767578125,17142905351.0,ETH-USD,3421.9422940591057,3058.302452515354,3782.0053459280107
2024-06-13,3559.725341796875,3559.725341796875,3431.33349609375,3469.28125,14472382154.0,ETH-USD,3404.6460817152097,3036.208842146378,3769.5044859753116
2024-06-14,3467.969970703125,3528.602294921875,3366.223876953125,3480.27197265625,15793876596.0,ETH-USD,3390.2726887887675,3047.139642944254,3741.826227970477
2024-06-15,3479.78564453125,3589.887451171875,3473.45263671875,3565.549560546875,12733651076.0,ETH-USD,3388.4664748888476,3046.6254433095933,3743.5904299211447
2024-06-16,3566.761962890625,3648.093017578125,3541.534423828125,3620.5634765625,9878388158.0,ETH-USD,3383.273124554699,3025.258977506833,3731.2234910840903
2024-06-17,3622.383544921875,3634.285400390625,3468.14892578125,3511.37890625,17838856988.0,ETH-USD,3406.053214143747,3046.1774926791845,3730.5994996925615
2024-06-18,3510.565185546875,3514.17724609375,3371.59033203125,3483.681396484375,21022514455.0,ETH-USD,3356.9785574555576,3015.270522153528,3742.8282355746387
2024-06-19,3482.350830078125,3583.320068359375,3466.48095703125,3559.347412109375,15275373778.0,ETH-USD,3369.4085182920326,2998.140841703665,3737.513914436438
2024-06-20,3559.347412109375,3623.886474609375,3485.4599609375,3511.0869140625,16115123753.0,ETH-USD,3352.112305948075,2978.998167342545,3699.2494813844546
2024-06-21,3511.268310546875,3542.957275390625,3447.935546875,3516.07568359375,15933353456.0,ETH-USD,3337.7389130216734,2979.4938970376743,3689.375300157116
2024-06-22,3516.55126953125,3519.49755859375,3477.169921875,3494.8134765625,7423703673.0,ETH-USD,3335.9326991217285,2946.6088300150413,3676.270735645531
2024-06-23,3494.953857421875,3519.324951171875,3408.5830078125,3418.61181640625,9418141333.0,ETH-USD,3330.7393487876125,2993.1490183635897,3690.4058794519333
2024-06-24,3418.783203125,3430.698974609375,3244.241455078125,3350.25634765625,23137744903.0,ETH-USD,3353.5194383766807,3002.7544282676877,3706.8481585531936
2024-06-25,3350.5556640625,3422.21337890625,3335.556884765625,3395.029052734375,13235546063.0,ETH-USD,3301.9310613204375,2934.6906532154803,3652.859650346357
2024-06-26,3394.373291015625,3421.509521484375,3328.390625,3369.477294921875,11694054195.0,ETH-USD,3311.8473017889773,2965.3048859419246,3681.130471903815
